drawDate,lotteryType,province,DB,DB_head,DB_tail,specialCodes,G1,G2,G3,G4,G5,G6,G7
3/1/2020,XSMN,Tiền Giang,508839,50,39,,59074,09796|07925,90849|01178|61488|01362|09194|35175|10209,1911,5709|8570|7956,621,46
3/1/2020,XSMN,Kiên Giang,747077,74,77,,65634,27667|84530,16519|66571|11034|86461|24463|23873|13695,2789,2444|9196|0876,251,72
3/1/2020,XSMN,Đà Lạt,535590,53,90,,95547,93038|67395,02896|50280|90955|27373|71526|78758|52015,9854,4499|2137|6941,421,33
3/2/2020,XSMN,TPHCM,365329,36,29,,72124,93768|79400,30770|68261|99324|95099|07795|08524|93706,1923,5123|9811|7398,587,24
3/2/2020,XSMN,Đồng Tháp,776312,77,12,,79463,54502|93919,28232|21978|08052|87289|79163|88809|97520,8723,1547|1691|2418,966,35
3/2/2020,XSMN,Cà Mau,836777,83,77,,57206,33059|55428,39719|41323|66233|83553|30910|44197|28606,3081,8037|5421|5629,90,33
3/3/2020,XSMN,Bến Tre,278706,27,6,,99808,06528|07460,41508|24826|45182|73671|85846|97062|08561,3959,1631|4951|3757,287,88
3/3/2020,XSMN,Vũng Tàu,931881,93,81,,54997,94305|20039,97714|16230|97351|78874|13626|63851|65317,4780,4334|5027|1893,246,61
3/3/2020,XSMN,Bạc Liêu,84706,8,6,,43866,37236|45453,10050|58717|42231|63907|06760|85979|75556,4411,8073|0816|6972,859,96
3/4/2020,XSMN,Đồng Nai,851931,85,31,,74322,40493|36648,53041|84023|59387|80323|14584|51183|39224,7841,6905|5744|5574,395,36
3/4/2020,XSMN,Cần Thơ,431049,43,49,,24084,83070|37233,04710|49419|94742|79294|03264|25523|31971,6179,8430|4659|3714,750,15
3/4/2020,XSMN,Sóc Trăng,642445,64,45,,42208,97145|97360,63443|68657|50274|11889|38934|96186|65187,6897,5888|6874|8505,251,70
3/5/2020,XSMN,Tây Ninh,888846,88,46,,98976,54557|43691,24730|77708|85457|61607|71631|59271|18953,2618,5950|0197|8454,62,53
3/5/2020,XSMN,An Giang,567672,56,72,,89763,71252|90154,93449|88319|39133|19657|00491|81414|42936,2060,2063|2719|3376,699,56
3/5/2020,XSMN,Bình Thuận,593643,59,43,,29333,52097|38440,91605|79301|99806|83305|61371|06210|55241,9136,4645|0264|5536,498,30
3/6/2020,XSMN,Vĩnh Long,628165,62,65,,25212,05003|98688,17123|40531|18586|77412|71865|94224|07717,4271,8020|7499|4286,547,16
3/6/2020,XSMN,Bình Dương,979886,97,86,,56651,81225|69046,82259|61333|60776|33668|76895|87889|05360,2722,6931|9025|0504,696,83
3/6/2020,XSMN,Trà Vinh,118268,11,68,,38602,21855|03584,49357|55647|09096|94475|21407|48555|34531,2231,0183|6384|5708,726,49
3/7/2020,XSMN,TPHCM,231706,23,6,,66440,14574|40384,49979|84430|70206|73295|74253|93099|85912,1800,8153|4240|6374,60,51
3/7/2020,XSMN,Long An,939074,93,74,,4580,04680|38961,02283|06006|22716|07016|93655|13047|07394,49,6985|7611|2143,224,15
3/7/2020,XSMN,Bình Phước,747641,74,41,,38405,93083|85390,98901|62823|08056|37932|41945|07567|69583,9265,8346|6886|7689,737,7
3/7/2020,XSMN,Hậu Giang,630929,63,29,,1075,47005|63378,96207|44696|61743|69468|00714|29260|45357,8949,9910|2473|5672,630,30
3/8/2020,XSMN,Tiền Giang,824764,82,64,,78200,41517|11655,05522|82926|66175|46612|10271|25318|01477,5371,0875|2664|8850,632,8
3/8/2020,XSMN,Kiên Giang,768564,76,64,,7982,47275|07058,68269|49370|87150|26337|17377|48775|54731,8306,0278|6134|5344,302,32
3/8/2020,XSMN,Đà Lạt,222376,22,76,,35225,69391|40657,91421|47738|12751|59015|98820|41137|87158,5732,3802|4485|5172,889,85
3/9/2020,XSMN,TPHCM,430062,43,62,,95667,85277|72073,47688|93836|40714|86494|43215|15270|38489,8851,8643|0338|5811,247,43
3/9/2020,XSMN,Đồng Tháp,678282,67,82,,77354,84165|40637,38197|14689|70171|44903|09278|39678|57498,9588,4171|9893|7608,646,8
3/9/2020,XSMN,Cà Mau,236002,23,2,,59858,90422|17912,50654|89770|32001|96638|76178|21398|92293,6023,2791|0097|4141,812,13
3/10/2020,XSMN,Bến Tre,689434,68,34,,40564,53396|93598,71943|43965|81339|15564|15148|01436|05304,3963,4648|6264|6387,363,61
3/10/2020,XSMN,Vũng Tàu,738654,73,54,,60356,68552|01781,93607|11751|24067|62774|43355|65737|31149,757,3112|8338|4921,616,17
3/10/2020,XSMN,Bạc Liêu,964406,96,6,,81830,86728|62333,73127|95606|08763|73570|43568|00299|10130,8136,6967|7709|9457,103,41
3/11/2020,XSMN,Đồng Nai,651576,65,76,,63453,91731|52549,57621|58404|77502|10383|46143|04874|45204,3787,8126|4982|1444,79,10
3/11/2020,XSMN,Cần Thơ,650550,65,50,,4498,29024|96243,87910|15019|30486|33618|00816|31751|15862,876,3931|1439|1106,569,49
3/11/2020,XSMN,Sóc Trăng,80617,8,17,,36504,56381|21263,24139|35933|19600|53148|09538|16000|78040,1458,2516|0393|3653,142,44
3/12/2020,XSMN,Tây Ninh,444253,44,53,,87874,65553|84400,37895|27209|17671|59325|60817|48615|00887,8787,9319|8132|7732,754,92
3/12/2020,XSMN,An Giang,578904,57,4,,40687,25656|26516,10995|27518|94163|22510|08318|95499|92349,6419,5334|3994|6014,885,64
3/12/2020,XSMN,Bình Thuận,798011,79,11,,26922,73331|85820,09144|53800|52109|66272|86289|41320|93012,1521,6265|3015|4166,427,9
3/13/2020,XSMN,Vĩnh Long,951651,95,51,,31288,18130|00287,56070|40257|96825|58897|33947|98735|41475,270,3939|3401|2395,391,1
3/13/2020,XSMN,Bình Dương,594682,59,82,,22185,22670|39119,03698|00178|18305|64394|95708|25299|91030,8681,3554|1742|8111,504,37
3/13/2020,XSMN,Trà Vinh,438648,43,48,,68058,52019|31730,87950|25791|34102|83509|61596|25848|30977,2532,0879|8677|9861,885,88
3/14/2020,XSMN,TPHCM,25319,2,19,,79653,70139|09212,68733|31531|29362|33825|34706|66869|24632,4665,1582|3759|0042,216,67
3/14/2020,XSMN,Long An,175139,17,39,,90073,70250|62101,60811|86591|81757|41349|38221|19824|17839,9385,7606|0546|5369,217,55
3/14/2020,XSMN,Bình Phước,415870,41,70,,61855,12214|36283,60036|74549|50211|60546|99587|37940|60886,6957,9027|9035|7325,268,67
3/14/2020,XSMN,Hậu Giang,171795,17,95,,4110,11224|77528,12866|91655|53759|69174|15854|69441|35654,534,1991|0730|7660,98,90
3/15/2020,XSMN,Tiền Giang,314656,31,56,,42378,16358|98758,96686|76874|99134|71121|09913|00941|58043,752,1245|4039|6381,666,56
3/15/2020,XSMN,Kiên Giang,406309,40,9,,32620,94450|48422,80503|06405|28948|51832|37030|70373|27327,920,7024|8844|6304,361,69
3/15/2020,XSMN,Đà Lạt,197002,19,2,,17536,87428|68654,44548|37821|94903|02252|64452|88703|46000,5274,4916|4518|7034,26,85
3/16/2020,XSMN,TPHCM,237611,23,11,,99830,96915|61126,88760|22297|02264|28017|96473|38994|00797,6172,5232|5715|1242,605,16
3/16/2020,XSMN,Đồng Tháp,806051,80,51,,60222,73805|73851,75276|21979|05504|66660|79195|06953|27476,385,6490|2825|9681,386,85
3/16/2020,XSMN,Cà Mau,183340,18,40,,74712,20621|80072,56923|16497|15111|89121|32815|02782|53816,4228,3360|5528|7267,954,81
3/17/2020,XSMN,Bến Tre,746342,74,42,,73482,21755|72545,70982|06747|88050|47723|33060|43462|71603,5542,4584|0660|4460,770,63
3/17/2020,XSMN,Vũng Tàu,339256,33,56,,86795,36973|96959,40663|36172|77270|76059|88397|83428|01955,6855,2651|7612|1761,699,32
3/17/2020,XSMN,Bạc Liêu,164525,16,25,,77683,47342|71200,71809|93653|54978|56764|26575|49630|53621,8037,3689|7170|8085,947,8
3/18/2020,XSMN,Đồng Nai,239928,23,28,,89463,64363|14119,15850|04072|90605|92477|07103|38216|01260,5391,7466|2829|9973,226,93
3/18/2020,XSMN,Cần Thơ,144739,14,39,,85133,76645|00133,59142|13641|99551|56893|74090|71332|82405,3641,5038|2791|8183,322,65
3/18/2020,XSMN,Sóc Trăng,455086,45,86,,88989,63113|09865,45029|16218|72442|96633|53106|30686|85640,3967,0662|0674|3409,320,67
3/19/2020,XSMN,Tây Ninh,819735,81,35,,98163,83295|15629,80794|22576|43452|23287|18713|83579|24679,3251,0877|4582|0197,321,67
3/19/2020,XSMN,An Giang,971340,97,40,,31769,39067|38501,05737|10900|66168|09707|73198|28868|36896,1238,6743|4427|9054,25,6
3/19/2020,XSMN,Bình Thuận,545912,54,12,,26988,58482|48696,07465|95691|51015|64755|85901|05047|43190,4605,1466|6555|8781,331,54
3/20/2020,XSMN,Vĩnh Long,211721,21,21,,53418,76881|36603,62469|66327|65591|67026|68986|00085|39643,4411,7190|5734|5620,683,16
3/20/2020,XSMN,Bình Dương,959197,95,97,,88590,42610|77265,03011|01849|05433|79352|88309|89268|81075,4462,6261|1077|9179,23,61
3/20/2020,XSMN,Trà Vinh,230658,23,58,,17385,81776|45771,05456|31676|42652|16936|37248|53883|04655,5544,9384|0076|6360,554,82
3/21/2020,XSMN,TPHCM,200391,20,91,,30167,18664|74938,38005|08938|61899|10916|07762|91241|33231,4449,9912|6705|9612,397,16
3/21/2020,XSMN,Long An,584482,58,82,,48416,25373|35185,49527|46571|33153|40995|48743|64763|15839,5976,7434|2105|0169,320,69
3/21/2020,XSMN,Bình Phước,417037,41,37,,86307,87803|81122,85710|48674|28093|00976|66385|96766|98065,2229,2560|8986|8848,467,28
3/21/2020,XSMN,Hậu Giang,555859,55,59,,45038,63354|41557,10233|73285|12976|26223|88272|24581|58775,5973,2936|2840|8957,650,61
3/22/2020,XSMN,Tiền Giang,6288,0,88,,95172,50534|52048,65687|80879|38546|16959|02503|17573|88061,1131,0987|3024|6249,467,99
3/22/2020,XSMN,Kiên Giang,741720,74,20,,96951,63821|78818,07618|30350|69701|30888|28923|53505|82617,2086,3456|0102|1667,561,93
3/22/2020,XSMN,Đà Lạt,145498,14,98,,91939,30842|63197,31339|10190|18397|43403|94020|80831|12579,8241,7209|0146|5740,25,17
3/23/2020,XSMN,TPHCM,850221,85,21,,35731,33204|12791,64674|81642|88950|98239|24554|69941|93516,1441,2276|9783|6379,7,34
3/23/2020,XSMN,Đồng Tháp,959294,95,94,,92841,06152|04833,46876|28713|50003|13440|44695|41948|55523,971,3649|4220|4388,293,3
3/23/2020,XSMN,Cà Mau,560263,56,63,,35439,94021|43678,06022|82966|32901|40327|57128|04823|66073,5977,8796|6422|4365,791,24
3/24/2020,XSMN,Bến Tre,441549,44,49,,45131,17104|80002,12371|59660|79612|57335|03475|42736|40574,5624,5240|9931|0607,500,13
3/24/2020,XSMN,Vũng Tàu,614071,61,71,,59786,70374|51618,39881|59893|85515|62132|37655|97161|95644,8697,0973|0794|5380,169,73
3/24/2020,XSMN,Bạc Liêu,986587,98,87,,12083,21006|87631,22758|50572|31116|39911|73600|51701|37490,8031,1898|8256|2410,354,6
3/25/2020,XSMN,Đồng Nai,720347,72,47,,1236,88589|15148,94356|08766|84679|11656|12607|74296|72099,1971,1688|9185|8566,348,20
3/25/2020,XSMN,Cần Thơ,643219,64,19,,69997,97541|86907,93808|36387|99093|02905|25941|62221|64566,6807,5561|3263|5070,630,55
3/25/2020,XSMN,Sóc Trăng,200347,20,47,,35626,34320|45145,57871|59230|54570|20784|73286|78352|86029,3198,2447|9558|6756,915,50
3/26/2020,XSMN,Tây Ninh,213852,21,52,,50441,73293|57363,83950|30781|53169|61798|56741|42877|48123,4536,2500|2972|1961,205,0
3/26/2020,XSMN,An Giang,780980,78,80,,3011,89607|22104,78445|12708|10862|21733|56924|38138|68111,6860,2931|4722|5482,154,17
3/26/2020,XSMN,Bình Thuận,908695,90,95,,87124,09203|22194,13193|14086|13657|52735|15442|00920|00745,1020,5415|1809|5621,245,55
3/27/2020,XSMN,Vĩnh Long,301015,30,15,,43856,78122|66033,48196|86992|32189|74835|48294|38033|03936,9277,6144|2734|9547,914,60
3/27/2020,XSMN,Bình Dương,11453,1,53,,90623,56542|38819,01643|63788|57366|68448|58052|42957|36628,860,3329|3296|5421,873,60
3/27/2020,XSMN,Trà Vinh,253409,25,9,,2424,65405|72235,75299|87924|31161|18211|11633|66642|83919,6095,0076|6726|1338,477,5
3/28/2020,XSMN,TPHCM,902358,90,58,,68518,85053|15425,66062|29327|74288|15854|22935|86253|61684,1961,2572|4499|4053,177,55
3/28/2020,XSMN,Long An,548713,54,13,,48313,48393|53028,79692|74070|15683|37588|16040|08583|65439,2646,1744|9251|7395,446,63
3/28/2020,XSMN,Bình Phước,472520,47,20,,31137,90011|26272,75461|28059|04497|78459|68229|72518|87758,6824,5507|5373|9888,937,53
3/28/2020,XSMN,Hậu Giang,851421,85,21,,5296,30223|40482,61085|20807|13065|61853|24490|03472|53450,8795,5069|9154|5565,283,79
3/29/2020,XSMN,Tiền Giang,916813,91,13,,23922,14448|13052,21941|74703|12002|06845|06858|65260|65154,5204,5249|1977|2385,97,2
3/29/2020,XSMN,Kiên Giang,792634,79,34,,32133,66378|97302,95788|80003|07239|28867|40100|06585|25378,6468,6470|4052|8004,956,90
3/29/2020,XSMN,Đà Lạt,864922,86,22,,63894,32307|08107,59530|12179|94626|22284|25576|39946|41230,9811,3265|5814|2774,895,19
3/30/2020,XSMN,TPHCM,318181,31,81,,14648,55194|06608,51101|54534|36307|82657|64325|00509|09855,4013,0793|2354|0087,658,12
3/30/2020,XSMN,Đồng Tháp,38564,3,64,,73238,14311|29641,97357|29909|87170|20362|03094|05063|72774,3278,1610|3887|2518,226,35
3/30/2020,XSMN,Cà Mau,389804,38,4,,27240,29148|60228,78698|78751|08592|68454|91206|78783|58646,3828,2688|5439|4422,361,42
3/31/2020,XSMN,Bến Tre,315960,31,60,,26847,60052|95059,94753|92311|17253|92784|08971|19735|88842,979,4563|1968|9057,124,89
3/31/2020,XSMN,Vũng Tàu,351163,35,63,,31899,91232|20118,05871|59707|12293|73984|07483|78308|73836,6081,2031|1407|0135,440,8
3/31/2020,XSMN,Bạc Liêu,313713,31,13,,17180,66885|49990,32333|44776|60651|93994|97295|20760|62340,4703,0593|5994|7137,680,43
4/29/2020,XSMN,Đồng Nai,242,0,42,,30827,49405|38871,56603|30039|31745|11038|26052|65444|46904,6060,7922|8258|8070,222,13
4/29/2020,XSMN,Cần Thơ,610377,61,77,,1213,32423|52578,47125|93675|72450|43607|39888|14875|27692,3801,5081|9592|6016,571,85
4/29/2020,XSMN,Sóc Trăng,775118,77,18,,34174,31515|47260,37896|86256|00836|07552|46392|84665|43097,9950,9222|6060|0451,627,94
4/30/2020,XSMN,Tây Ninh,286308,28,8,,51319,46072|13093,40653|08689|55856|55649|55179|96869|85600,5401,0572|5070|0136,30,60
4/30/2020,XSMN,An Giang,24600,2,0,,57600,80497|20886,82718|59348|05690|22596|36183|46677|88068,3738,4054|9075|9234,958,51
4/30/2020,XSMN,Bình Thuận,177799,17,99,,56192,92675|04764,98717|07418|02417|27221|89138|72581|88947,5684,8709|6051|5209,376,32
5/1/2020,XSMN,Vĩnh Long,914078,91,78,,28002,22177|23886,56741|98431|17062|03049|06353|55781|98066,2500,8063|5154|4685,784,99
5/1/2020,XSMN,Bình Dương,265711,26,11,,41820,65809|72526,56039|72401|01761|03962|68148|72100|41589,1892,8218|2806|8526,98,7
5/1/2020,XSMN,Trà Vinh,525502,52,2,,33227,38822|83008,10537|30906|57077|10860|26699|20607|51252,6850,0537|8741|5127,900,62
5/2/2020,XSMN,TPHCM,27935,2,35,,23195,13649|37270,35104|04920|82208|39171|92473|88419|66866,5077,2005|1907|6335,272,56
5/2/2020,XSMN,Long An,972272,97,72,,98179,17555|47014,63118|63979|00865|55995|46182|55915|54983,5398,3376|8718|8674,928,83
5/2/2020,XSMN,Bình Phước,772297,77,97,,18345,94115|33961,69390|46048|71133|17280|54810|19704|73788,1474,4936|7238|6557,22,51
5/2/2020,XSMN,Hậu Giang,90724,9,24,,28309,66819|79745,71236|10163|37533|98249|64790|22898|21394,282,3871|9185|5099,10,92
5/3/2020,XSMN,Tiền Giang,57036,5,36,,18884,62835|85191,85633|61194|15211|56591|46433|77199|81619,1354,4454|7045|7239,513,14
5/3/2020,XSMN,Kiên Giang,594533,59,33,,10597,35429|84872,87295|23152|85705|39383|13572|32530|75506,1471,0648|4093|6457,16,77
5/3/2020,XSMN,Đà Lạt,534833,53,33,,33617,88506|31073,15420|65922|23244|68813|25127|18986|87062,7421,1515|6533|9735,141,57
5/4/2020,XSMN,TPHCM,245914,24,14,,34458,01479|31610,60405|58418|90140|87507|18460|69487|39718,7811,4769|5727|9285,404,79
5/4/2020,XSMN,Đồng Tháp,32857,3,57,,43640,68455|92160,74502|16674|54273|22909|62377|57962|08016,9389,1165|6602|2982,552,78
5/4/2020,XSMN,Cà Mau,773597,77,97,,39768,45591|42659,29794|16923|81239|78265|61307|87406|15360,687,3413|2799|8099,157,87
5/5/2020,XSMN,Bến Tre,956854,95,54,,13063,15071|70687,97651|68351|87359|43279|97644|70854|54643,3844,6629|9906|4045,54,6
5/5/2020,XSMN,Vũng Tàu,864898,86,98,,7217,28634|71032,78635|65561|41237|13723|01405|23282|61180,936,8804|1084|4529,321,86
5/5/2020,XSMN,Bạc Liêu,916296,91,96,,30630,73916|40480,71742|04737|91087|58872|39597|06604|76387,1230,0351|4744|7472,43,97
5/6/2020,XSMN,Đồng Nai,700811,70,11,,52849,14428|09271,17163|70880|30120|39654|57108|30244|77733,5326,2416|9655|3838,582,72
5/6/2020,XSMN,Cần Thơ,419588,41,88,,48906,94988|72945,62716|53760|28208|34125|11866|55161|32036,7839,1175|0612|3372,253,75
5/6/2020,XSMN,Sóc Trăng,864619,86,19,,21302,10855|32054,65680|00144|63249|27035|53243|40111|76269,6234,5621|5237|7522,600,22
5/7/2020,XSMN,Tây Ninh,248057,24,57,,30807,95068|65392,62728|83470|95865|69676|42465|95065|95395,2444,8402|7065|7954,514,82
5/7/2020,XSMN,An Giang,669390,66,90,,90819,48303|06976,89868|87222|02701|23401|01207|45943|69828,8992,9799|8687|9118,967,96
5/7/2020,XSMN,Bình Thuận,335885,33,85,,63249,01258|21071,55671|70990|13982|59464|37275|00040|87205,3165,0128|9577|2162,846,24
5/8/2020,XSMN,Vĩnh Long,664207,66,7,,49260,87585|05520,27444|27122|69007|93959|95965|26105|93889,5785,4922|5596|9942,245,81
5/8/2020,XSMN,Bình Dương,712692,71,92,,22221,83349|25563,28351|90867|36852|36810|75865|91539|81751,7100,0898|3943|1718,61,27
5/8/2020,XSMN,Trà Vinh,871869,87,69,,56658,81507|78093,90418|97796|46349|08646|35107|35914|93123,8995,5464|3748|4171,840,63
5/9/2020,XSMN,TPHCM,28667,2,67,,44252,35336|84088,95102|29908|15289|72106|75028|76388|10681,4544,8609|0024|6065,932,75
5/9/2020,XSMN,Long An,113671,11,71,,74366,40920|56890,65634|12170|44844|82448|32280|26796|05704,2699,9801|6828|9830,72,99
5/9/2020,XSMN,Bình Phước,619429,61,29,,14317,54663|91439,92770|73603|84996|72564|60601|11136|21205,5226,3277|9738|9908,955,43
5/9/2020,XSMN,Hậu Giang,143843,14,43,,6381,60761|45726,97760|68876|18022|90915|17646|41917|25028,6514,0782|6341|9515,830,93
5/10/2020,XSMN,Tiền Giang,46218,4,18,,55722,00418|76597,95243|86571|32643|85906|97777|75994|68668,204,9365|5619|2458,399,11
5/10/2020,XSMN,Kiên Giang,927346,92,46,,86174,22640|29605,51948|35359|42409|57380|44056|87455|10336,4421,0605|3171|1578,269,8
5/10/2020,XSMN,Đà Lạt,142159,14,59,,63600,88632|74528,98621|40986|48042|82867|56594|86794|24921,8948,0810|8116|9123,41,60
5/11/2020,XSMN,TPHCM,577014,57,14,,25344,84614|30371,31186|81609|92938|34666|74989|72240|70515,9283,4538|4334|7652,252,88
5/11/2020,XSMN,Đồng Tháp,480245,48,45,,39982,78390|59776,18029|79857|92474|10464|95698|96556|13109,3906,3285|1603|4869,351,67
5/11/2020,XSMN,Cà Mau,320212,32,12,,33590,55928|82466,22360|22400|77535|91270|35841|32139|35407,8606,2915|3046|6765,969,98
5/12/2020,XSMN,Bến Tre,308711,30,11,,57465,21230|39411,13047|43090|26266|40829|91436|26693|34607,2887,0787|5496|7379,467,84
5/12/2020,XSMN,Vũng Tàu,894499,89,99,,28901,78265|72771,65192|84746|11242|29168|39634|50863|50546,3226,0236|0505|1262,402,23
5/12/2020,XSMN,Bạc Liêu,96097,9,97,,69725,63348|24221,16115|06671|50900|40870|60179|84300|58563,6059,9151|7144|5389,852,77
5/13/2020,XSMN,Đồng Nai,856896,85,96,,43909,33519|18694,40277|42868|73274|00174|98497|34373|93859,1674,1915|0592|8581,17,66
5/13/2020,XSMN,Cần Thơ,488552,48,52,,41019,10196|37089,99093|74755|62634|33702|05788|61596|04265,1481,9351|3861|5051,649,84
5/13/2020,XSMN,Sóc Trăng,223329,22,29,,79453,16338|00045,77682|62356|60292|79444|84881|40904|83910,2818,5566|2264|0494,304,57
5/14/2020,XSMN,Tây Ninh,715676,71,76,,96872,56221|68697,88336|99970|16323|51318|55672|05542|52862,6266,2269|0924|9222,462,76
5/14/2020,XSMN,An Giang,478426,47,26,,9598,76269|15912,97437|25613|24397|08231|45232|83122|21459,4498,3570|2271|2327,56,25
5/14/2020,XSMN,Bình Thuận,636732,63,32,,21005,95263|08176,77326|70053|69579|39842|56151|02859|98600,8451,1402|4122|4065,728,71
5/15/2020,XSMN,Vĩnh Long,514611,51,11,,77116,71255|45991,09244|02614|26080|62105|85263|28447|35799,6491,2750|0924|7946,982,21
5/15/2020,XSMN,Bình Dương,212382,21,82,,79417,88602|38292,58947|71753|62709|86541|64695|87080|36089,6662,0479|2425|2721,520,88
5/15/2020,XSMN,Trà Vinh,350758,35,58,,70959,44481|69927,51917|82103|23423|86143|32390|56833|99387,7730,9589|1834|1692,748,86
5/16/2020,XSMN,TPHCM,723711,72,11,,90342,18706|14307,90432|92251|09317|66133|80214|89969|33738,6142,8023|8679|8278,974,24
5/16/2020,XSMN,Long An,134729,13,29,,73647,82832|01455,15658|38580|25725|65554|20411|78901|93136,9239,1489|7363|1745,242,25
5/16/2020,XSMN,Bình Phước,278080,27,80,,90083,75700|21283,60429|62332|13220|38119|80905|77253|56832,1326,7922|6086|4047,710,59
5/16/2020,XSMN,Hậu Giang,562668,56,68,,85470,20303|03682,64077|02438|98199|14782|90462|97719|87528,5475,7092|9963|4138,759,84
5/17/2020,XSMN,Tiền Giang,762189,76,89,,13719,52414|11153,24754|08928|04135|62940|34197|26826|35612,4376,8635|2018|8709,382,38
5/17/2020,XSMN,Kiên Giang,741054,74,54,,71937,68592|68602,10476|89342|75644|31480|14790|33157|41100,275,8838|9712|2214,136,69
5/17/2020,XSMN,Đà Lạt,289736,28,36,,28703,27256|50421,00494|32486|93451|48912|32786|80268|09149,7825,3124|1895|5198,389,30
5/18/2020,XSMN,TPHCM,347672,34,72,,20137,59784|97055,84000|95682|96242|33430|09841|13032|01898,2166,3698|6014|2156,695,0
5/18/2020,XSMN,Đồng Tháp,806225,80,25,,83207,62885|85858,73217|58900|70418|29395|41250|90538|74840,1859,3884|2120|5302,84,72
5/18/2020,XSMN,Cà Mau,81098,8,98,,77304,37290|30406,43481|79101|49967|28778|20149|14031|33533,6096,6821|5586|2232,194,82
5/19/2020,XSMN,Bến Tre,925902,92,2,,29850,51159|70078,24311|53331|57466|65956|40933|21893|54441,1216,3873|7337|7736,46,14
5/19/2020,XSMN,Vũng Tàu,676134,67,34,,53912,68484|64414,90420|47257|56192|80406|72727|74734|04714,4356,7100|7115|4286,595,60
5/19/2020,XSMN,Bạc Liêu,83623,8,23,,47358,98898|52110,49520|99954|93235|51984|98636|61345|38508,6827,5843|9336|5792,757,81
5/20/2020,XSMN,Đồng Nai,720666,72,66,,20327,80445|06065,55497|60880|82562|90523|01569|57778|59070,3455,8498|3111|5318,472,29
5/20/2020,XSMN,Cần Thơ,45452,4,52,,98501,42014|92451,31551|06073|54639|80708|46261|98001|24153,985,3672|9419|4691,912,23
5/20/2020,XSMN,Sóc Trăng,463945,46,45,,35876,39206|90605,41353|76835|64557|25616|46917|06543|02374,7849,4679|0854|5527,558,92
5/21/2020,XSMN,Tây Ninh,759236,75,36,,51128,24946|05508,70876|48756|45928|47604|24650|80525|70669,1173,5290|2150|7227,483,36
5/21/2020,XSMN,An Giang,945221,94,21,,96420,34564|22524,52956|40415|95322|83735|41374|88482|77956,3480,2038|7868|6007,951,46
5/21/2020,XSMN,Bình Thuận,444737,44,37,,60916,07573|17259,11475|92097|83100|50243|40450|54856|84542,7363,7506|6294|4107,379,60
